nom,masse_kg_m,h_m,b_m,tw_m,tf_m,aire_m2,Iyy_m4,Wel_y_m3,Wpl_y_m3,iy_m,Izz_m4,Wel_z_m3,Wpl_z_m3,iz_m,J_m4,r_m,profil_gsa
W530x210x82,82,0.528,0.209,0.0095,0.013300000000000001,0.01047,0.000477,0.001807,0.0020640000000000003,0.2135,2.028e-05,0.0001941,0.00030290000000000004,0.044,5.2e-07,0.013000000000000001,CAT W-AM W530x210x82 20170912
W530x165x85,85,0.535,0.166,0.0103,0.0165,0.01079,0.0004858,0.0018160000000000001,0.002105,0.2122,1.264e-05,0.0001522,0.00024180000000000002,0.0342,7.4e-07,0.013000000000000001,CAT W-AM W530x165x85 20170912
W530x210x92,92,0.533,0.209,0.010199999999999999,0.0156,0.011779999999999999,0.0005524,0.002073,0.002362,0.2167,2.379e-05,0.0002277,0.0003548,0.045,7.649999999999999e-07,0.013000000000000001,CAT W-AM W530x210x92 20170912
W530x210x101,101,0.537,0.21,0.0109,0.0174,0.012929999999999999,0.0006175999999999999,0.0023,0.0026230000000000003,0.2185,2.692e-05,0.0002564,0.0003999,0.0456,1.02e-06,0.013000000000000001,CAT W-AM W530x210x101 20170912
W530x210x109,109,0.539,0.211,0.0116,0.0188,0.01389,0.0006673,0.0024760000000000003,0.0028260000000000004,0.21930000000000002,2.951e-05,0.0002797,0.00043650000000000004,0.0461,1.27e-06,0.013000000000000001,CAT W-AM W530x210x109 20170912
W530x210x123,123,0.544,0.212,0.0131,0.0212,0.0157,0.000761,0.002798,0.0032080000000000003,0.2202,3.377e-05,0.00031860000000000005,0.0004992,0.0464,1.81e-06,0.013000000000000001,CAT W-AM W530x210x123 20170912
W530x210x138,138,0.549,0.214,0.0147,0.023600000000000003,0.01762,0.0008616,0.0031390000000000003,0.0036170000000000004,0.221,3.87e-05,0.0003617,0.0005691,0.0468,2.51e-06,0.013000000000000001,CAT W-AM W530x210x138 20170912
W610x180x82,82,0.599,0.178,0.01,0.0128,0.01044,0.0005603,0.001871,0.002199,0.2317,1.209e-05,0.00013580000000000002,0.00021830000000000002,0.034,4.910000000000001e-07,0.013000000000000001,CAT W-AM W610x180x82 20170912
W610x180x92,92,0.603,0.179,0.0109,0.015,0.01176,0.0006468,0.002145,0.0025150000000000003,0.23450000000000001,1.441e-05,0.000161,0.0002585,0.035,7.13e-07,0.013000000000000001,CAT W-AM W610x180x92 20170912
W610x230x101,101,0.603,0.228,0.0105,0.0149,0.01296,0.0007647,0.002536,0.002905,0.2427,2.95e-05,0.0002588,0.0004044,0.047700000000000006,7.840000000000001e-07,0.013000000000000001,CAT W-AM W610x230x101 20170912
W610x230x113,113,0.608,0.228,0.0112,0.0173,0.014459999999999999,0.0008757,0.0028810000000000003,0.0032900000000000004,0.2462,3.425e-05,0.00030050000000000004,0.0004688,0.04870000000000001,1.12e-06,0.013000000000000001,CAT W-AM W610x230x113 20170912
W610x230x125,125,0.612,0.229,0.0119,0.019600000000000003,0.01594,0.0009865,0.0032240000000000003,0.0036790000000000004,0.2486,3.9319999999999996e-05,0.0003434,0.0005356,0.049600000000000005,1.55e-06,0.013000000000000001,CAT W-AM W610x230x125 20170912
W610x230x140,140,0.617,0.23,0.0131,0.0222,0.01786,0.00112,0.0036300000000000004,0.00415,0.2505,4.514e-05,0.0003925,0.0006131,0.0503,2.1899999999999998e-06,0.013000000000000001,CAT W-AM W610x230x140 20170912
W610x230x153,153,0.623,0.229,0.014,0.0249,0.01957,0.001252,0.004019,0.004602,0.2529,4.998e-05,0.00043650000000000004,0.0006824,0.0505,2.96e-06,0.013000000000000001,CAT W-AM W610x230x153 20170912
W610x325x155,155,0.611,0.324,0.0127,0.019,0.019729999999999998,0.00129,0.004222,0.004728,0.2557,0.00010779999999999999,0.000666,0.0010220000000000001,0.0739,1.96e-06,0.013000000000000001,CAT W-AM W610x325x155 20170912
W610x325x174,174,0.616,0.325,0.014,0.0216,0.022199999999999998,0.001472,0.004778,0.0053620000000000004,0.25739999999999996,0.0001237,0.0007610000000000001,0.00117,0.0746,2.8099999999999998e-06,0.013000000000000001,CAT W-AM W610x325x174 20170912
W610x325x195,195,0.622,0.327,0.0154,0.024399999999999998,0.024929999999999997,0.001679,0.005398,0.006074,0.2595,0.0001424,0.000871,0.00134,0.0756,3.98e-06,0.013000000000000001,CAT W-AM W610x325x195 20170912
W610x325x217,217,0.628,0.328,0.0165,0.0277,0.02776,0.001908,0.006076000000000001,0.006848000000000001,0.26210000000000006,0.0001631,0.000995,0.001531,0.0767,5.61e-06,0.013000000000000001,CAT W-AM W610x325x217 20170912
W610x325x241,241,0.635,0.329,0.0179,0.031,0.030799999999999998,0.002154,0.006785,0.007671000000000001,0.2645,0.0001843,0.0011200000000000001,0.0017250000000000002,0.0774,7.71e-06,0.013000000000000001,CAT W-AM W610x325x241 20170912
W610x325x262,262,0.641,0.327,0.019,0.034,0.03327,0.00236,0.007363000000000001,0.008349000000000002,0.26630000000000004,0.0001985,0.001214,0.001871,0.0772,9.91e-06,0.013000000000000001,CAT W-AM W610x325x262 20170912
W610x325x285,285,0.647,0.329,0.0206,0.0371,0.036359999999999996,0.002607,0.008059,0.009175,0.26780000000000004,0.0002206,0.0013410000000000002,0.002071,0.0779,1.28e-05,0.013000000000000001,CAT W-AM W610x325x285 20170912
W610x325x307,307,0.653,0.33,0.0221,0.0399,0.03915,0.002837,0.008688000000000001,0.009929,0.2692,0.0002395,0.0014520000000000002,0.002245,0.0782,1.59e-05,0.013000000000000001,CAT W-AM W610x325x307 20170912
W610x325x341,341,0.661,0.333,0.024399999999999998,0.0439,0.04337,0.003183,0.009630000000000001,0.01107,0.2709,0.00027089999999999997,0.0016270000000000002,0.0025220000000000004,0.079,2.13e-05,0.013000000000000001,CAT W-AM W610x325x341 20170912
W610x325x372,372,0.669,0.335,0.0264,0.048,0.04743,0.003532,0.01056,0.012190000000000001,0.2727,0.0003017,0.001801,0.0027960000000000003,0.0798,2.77e-05,0.013000000000000001,CAT W-AM W610x325x372 20170912
W610x325x415,415,0.679,0.338,0.029500000000000002,0.0531,0.05294,0.003998,0.01178,0.01369,0.27480000000000004,0.000343,0.00203,0.00316,0.0805,3.78e-05,0.013000000000000001,CAT W-AM W610x325x415 20170912
W610x325x455,455,0.6890000000000001,0.34,0.032,0.0579,0.057859999999999995,0.004445,0.012903000000000001,0.015093,0.2772,0.0003809,0.002241,0.0034960000000000004,0.0811,4.88e-05,0.013000000000000001,CAT W-AM W610x325x455 20170912
W610x325x498,498,0.6990000000000001,0.343,0.0351,0.063,0.06348,0.004947,0.014150000000000001,0.01667,0.2792,0.0004258,0.002483,0.0038850000000000004,0.0819,6.33e-05,0.013000000000000001,CAT W-AM W610x325x498 20170912
W610x325x551,551,0.711,0.34700000000000003,0.0386,0.0691,0.07021,0.005575,0.015682,0.018599,0.2818,0.000484,0.0027900000000000004,0.004377000000000001,0.083,8.389999999999999e-05,0.013000000000000001,CAT W-AM W610x325x551 20170912
W690x250x125,125,0.678,0.253,0.0117,0.016300000000000002,0.01599,0.001185,0.0034950000000000003,0.004009,0.2722,4.41e-05,0.0003486,0.0005455000000000001,0.0525,1.17e-06,0.015,CAT W-AM W690x250x125 20170912
W690x250x140,140,0.684,0.254,0.012400000000000001,0.0189,0.01781,0.001361,0.003979,0.004549,0.2764,5.1739999999999996e-05,0.00040740000000000004,0.0006364000000000001,0.05390000000000002,1.6699999999999999e-06,0.015,CAT W-AM W690x250x140 20170912
W690x250x152,152,0.6880000000000001,0.254,0.0131,0.0211,0.01937,0.001506,0.004378,0.005002,0.2788,5.777e-05,0.00045490000000000005,0.0007103000000000001,0.0546,2.2e-06,0.015,CAT W-AM W690x250x152 20170912
W690x250x170,170,0.6930000000000001,0.256,0.0145,0.023600000000000003,0.02164,0.001699,0.004904,0.005618000000000001,0.2802,6.618e-05,0.000517,0.0008093000000000001,0.055299999999999995,3.04e-06,0.015,CAT W-AM W690x250x170 20170912
W690x250x192,192,0.7020000000000001,0.254,0.0155,0.027899999999999998,0.02438,0.001979,0.005639000000000001,0.006457,0.2849,7.643e-05,0.0006018,0.0009410000000000001,0.056,4.61e-06,0.015,CAT W-AM W690x250x192 20170912
W690x360x217,217,0.6950000000000001,0.355,0.0154,0.024800000000000003,0.027739999999999997,0.002343,0.006742000000000001,0.007566000000000001,0.2906,0.0001851,0.001043,0.001603,0.0817,4.5599999999999995e-06,0.015,CAT W-AM W690x360x217 20170912
W690x360x240,240,0.7010000000000001,0.356,0.016800000000000002,0.0274,0.030559999999999997,0.0026119999999999997,0.007451,0.008386,0.2923,0.0002063,0.001159,0.0017840000000000002,0.0822,6.08e-06,0.015,CAT W-AM W690x360x240 20170912
W690x360x265,265,0.706,0.358,0.0184,0.0302,0.0337,0.0029029999999999998,0.008223,0.009285,0.2935,0.00023129999999999998,0.0012920000000000002,0.0019920000000000003,0.0829,8.11e-06,0.015,CAT W-AM W690x360x265 20170912
W690x360x289,289,0.714,0.356,0.019,0.034,0.03668,0.003247,0.009096,0.010270000000000001,0.29760000000000003,0.0002561,0.0014390000000000002,0.002215,0.0836,1.0899999999999999e-05,0.015,CAT W-AM W690x360x289 20170912
W690x360x323,323,0.722,0.359,0.0211,0.0381,0.04118,0.003695,0.01024,0.01162,0.29960000000000003,0.0002943,0.0016400000000000002,0.00253,0.0845,1.53e-05,0.015,CAT W-AM W690x360x323 20170912
W690x360x350,350,0.728,0.36,0.023100000000000002,0.0409,0.04457,0.004019,0.011040000000000001,0.01259,0.3003,0.0003187,0.001771,0.002739,0.0846,1.9118e-05,0.015,CAT W-AM W690x360x350 20170912
W690x360x384,384,0.736,0.362,0.0249,0.045,0.04886,0.004474,0.01216,0.01392,0.30260000000000004,0.0003567,0.001971,0.003052,0.0854,2.52e-05,0.015,CAT W-AM W690x360x384 20170912
W690x360x419,419,0.744,0.364,0.0269,0.049,0.053239999999999996,0.004939,0.01328,0.015260000000000001,0.30460000000000004,0.000395,0.00217,0.003366,0.0861,3.24e-05,0.015,CAT W-AM W690x360x419 20170912
W690x360x457,457,0.752,0.367,0.029500000000000002,0.0531,0.058219999999999994,0.00545,0.0145,0.01676,0.306,0.0004389,0.002392,0.00372,0.0868,4.16e-05,0.015,CAT W-AM W690x360x457 20170912
W690x360x500,500,0.762,0.369,0.032,0.0579,0.0636,0.006047,0.015870000000000002,0.01845,0.3083,0.0004867,0.002638,0.004111,0.08750000000000001,5.37e-05,0.015,CAT W-AM W690x360x500 20170912
W690x360x548,548,0.772,0.372,0.0351,0.063,0.06974,0.0067139999999999995,0.017390000000000003,0.02034,0.3103,0.0005429,0.002919,0.004562,0.0882,6.96e-05,0.015,CAT W-AM W690x360x548 20170912
W690x360x802,802,0.8260000000000001,0.387,0.05,0.0899,0.1021,0.01062,0.02571,0.03089,0.3225,0.0008753,0.004524,0.007141000000000001,0.09260000000000002,0.000203476,0.015,CAT W-AM W690x360x802 20170912
W760x265x134,134,0.75,0.264,0.0119,0.0155,0.016989999999999998,0.001504,0.004011000000000001,0.004632000000000001,0.2975,4.766e-05,0.00036110000000000005,0.000568,0.053,1.18e-06,0.017,CAT W-AM W760x265x134 20170912
W760x265x147,147,0.753,0.265,0.0132,0.017,0.01875,0.001661,0.004411,0.00511,0.29760000000000003,5.289e-05,0.0003992,0.0006308,0.0531,1.5709999999999999e-06,0.017,CAT W-AM W760x265x147 20170912
W760x265x161,161,0.758,0.266,0.013800000000000002,0.0193,0.02044,0.001861,0.004909,0.005666,0.30169999999999997,6.07e-05,0.00045660000000000004,0.0007197000000000001,0.0545,2.08e-06,0.017,CAT W-AM W760x265x161 20170912
W760x265x173,173,0.762,0.267,0.014400000000000001,0.0216,0.02213,0.002058,0.0054020000000000006,0.0062180000000000004,0.3049,6.873e-05,0.0005149,0.0008099,0.055700000000000006,2.7e-06,0.017,CAT W-AM W760x265x173 20170912
W760x265x185,185,0.766,0.267,0.0149,0.023600000000000003,0.023559999999999998,0.0022299999999999998,0.005821000000000001,0.006691000000000001,0.30760000000000004,7.51e-05,0.0005625000000000001,0.0008839000000000001,0.0565,3.3399999999999998e-06,0.017,CAT W-AM W760x265x185 20170912
