nom,masse_kg_m,h_m,b_m,tw_m,tf_m,aire_m2,Iyy_m4,Wel_y_m3,Wpl_y_m3,iy_m,Izz_m4,Wel_z_m3,Wpl_z_m3,iz_m,J_m4,r_m,profil_gsa
RHS300x200x5,38.3,0.3,0.2,0.005,,0.00487,6.322e-05,0.00042100000000000004,0.0005010000000000001,0.114,3.396e-05,0.00034,0.00038,0.0835,6.824e-05,,CAT EN-RHS RHS300x200x5 20110705
RHS300x250x5,42.2,0.3,0.25,0.005,,0.00537,7.41e-05,0.0004940000000000001,0.000575,0.117,5.6109999999999996e-05,0.000449,0.000508,0.10200000000000001,9.766e-05,,CAT EN-RHS RHS300x250x5 20110705
RHS300x100x7.1,42.6,0.3,0.1,0.007100000000000001,,0.0054199999999999995,5.6829999999999996e-05,0.000379,0.00049,0.10200000000000001,9.81e-06,0.00019600000000000002,0.000221,0.0425,2.775e-05,,CAT EN-RHS RHS300x100x7.1 20110705
RHS300x100x8,47.7,0.3,0.1,0.008,,0.0060799999999999995,6.305e-05,0.00042,0.000546,0.10200000000000001,1.078e-05,0.00021600000000000002,0.000245,0.042100000000000005,3.069e-05,,CAT EN-RHS RHS300x100x8 20110705
RHS300x200x6.3,47.9,0.3,0.2,0.0063,,0.0060999999999999995,7.829e-05,0.000522,0.000624,0.113,4.193e-05,0.00041900000000000005,0.00047200000000000003,0.0829,8.476e-05,,CAT EN-RHS RHS300x200x6.3 20100728
RHS300x100x8.8,52.2,0.3,0.1,0.0088,,0.00665,6.841e-05,0.000456,0.000594,0.101,1.1599999999999999e-05,0.000232,0.000266,0.0418,3.319e-05,,CAT EN-RHS RHS300x100x8.8 20110705
RHS300x250x6.3,52.8,0.3,0.25,0.0063,,0.00673,9.188e-05,0.000613,0.0007160000000000001,0.117,6.95e-05,0.0005560000000000001,0.000633,0.10200000000000001,0.00012155,,CAT EN-RHS RHS300x250x6.3 20110705
RHS300x200x7.1,53.7,0.3,0.2,0.007100000000000001,,0.00684,8.729e-05,0.000582,0.000698,0.113,4.667e-05,0.000467,0.000528,0.0826,9.469e-05,,CAT EN-RHS RHS300x200x7.1 20110705
RHS300x150x8,54,0.3,0.15,0.008,,0.00688,8.011e-05,0.0005340000000000001,0.0006630000000000001,0.108,2.702e-05,0.00036,0.000407,0.0627,6.454e-05,,CAT EN-RHS RHS300x150x8 20110705
SHS300x300x6.3,57.8,0.3,0.3,0.0063,,0.0073999999999999995,0.0001055,0.0007030000000000001,0.000809,0.12,0.0001055,0.0007030000000000001,0.000809,0.12,0.0001614,,CAT EN-SHS SHS300x300x6.3 20100728
RHS300x100x10,58.8,0.3,0.1,0.01,,0.007489999999999999,7.613e-05,0.000508,0.000666,0.101,1.275e-05,0.000255,0.00029600000000000004,0.041299999999999996,3.676e-05,,CAT EN-RHS RHS300x100x10 20110705
RHS300x150x8.8,59.1,0.3,0.15,0.0088,,0.007529999999999999,8.707e-05,0.00058,0.000723,0.108,2.925e-05,0.00039000000000000005,0.00044300000000000003,0.0623,7.019e-05,,CAT EN-RHS RHS300x150x8.8 20110705
RHS300x250x7.1,59.3,0.3,0.25,0.007100000000000001,,0.007549999999999999,0.00010252,0.000683,0.0008020000000000001,0.116,7.749e-05,0.00062,0.0007080000000000001,0.101,0.00013595,,CAT EN-RHS RHS300x250x7.1 20110705
RHS300x200x8,60.3,0.3,0.2,0.008,,0.007679999999999999,9.716999999999999e-05,0.000648,0.0007790000000000001,0.113,5.184e-05,0.000518,0.000589,0.0822,0.00010562,,CAT EN-RHS RHS300x200x8 20110705
SHS300x300x7.1,64.9,0.3,0.3,0.007100000000000001,,0.00826,0.00011775,0.000785,0.000906,0.11900000000000001,0.00011775,0.000785,0.000906,0.11900000000000001,0.00018061,,CAT EN-SHS SHS300x300x7.1 20110705
RHS300x200x8.8,66,0.3,0.2,0.0088,,0.008409999999999999,0.00010572999999999999,0.000705,0.0008510000000000001,0.112,5.631e-05,0.000563,0.000643,0.0818,0.00011514,,CAT EN-RHS RHS300x200x8.8 20110705
RHS300x250x8,66.5,0.3,0.25,0.008,,0.00848,0.00011422,0.0007610000000000001,0.0008960000000000001,0.116,8.627e-05,0.0006900000000000001,0.000791,0.101,0.00015187,,CAT EN-RHS RHS300x250x8 20110705
RHS300x150x10,66.7,0.3,0.15,0.01,,0.00849,9.716e-05,0.000648,0.0008110000000000001,0.107,3.246e-05,0.000433,0.000496,0.0618,7.839e-05,,CAT EN-RHS RHS300x150x10 20110705
RHS300x100x12.5,72.3,0.3,0.1,0.0125,,0.00921,9.103e-05,0.000607,0.0008060000000000001,0.0994,1.486e-05,0.000297,0.00035400000000000004,0.04020000000000001,4.35e-05,,CAT EN-RHS RHS300x100x12.5 20110705
SHS300x300x8,72.8,0.3,0.3,0.008,,0.00928,0.00013128,0.000875,0.001013,0.11900000000000001,0.00013128,0.000875,0.001013,0.11900000000000001,0.00020194,,CAT EN-SHS SHS300x300x8 20110705
RHS300x250x8.8,72.9,0.3,0.25,0.0088,,0.00929,0.00012439,0.0008290000000000001,0.000979,0.116,9.388e-05,0.000751,0.0008640000000000001,0.101,0.00016578,,CAT EN-RHS RHS300x250x8.8 20110705
RHS300x200x10,74.5,0.3,0.2,0.01,,0.00949,0.00011818999999999999,0.0007880000000000001,0.000956,0.112,6.278e-05,0.0006280000000000001,0.0007210000000000001,0.0813,0.00012908,,CAT EN-RHS RHS300x200x10 20110705
RHS300x200x10.0,74.5,0.3,0.2,0.01,,0.00949,0.0001182,0.0007880000000000001,0.000956,0.112,6.278e-05,0.0006280000000000001,0.0007210000000000001,0.0813,0.0001291,,CAT EN-RHS RHS300x200x10.0 20100728
SHS300x300x8.8,79.8,0.3,0.3,0.0088,,0.010199999999999999,0.00014305,0.0009540000000000001,0.0011070000000000001,0.11900000000000001,0.00014305,0.0009540000000000001,0.0011070000000000001,0.11900000000000001,0.0002206,,CAT EN-SHS SHS300x300x8.8 20110705
RHS300x100x14.2,81.1,0.3,0.1,0.014199999999999999,,0.0103,0.00010028,0.000669,0.0008960000000000001,0.0985,1.607e-05,0.000321,0.00039000000000000005,0.0394,4.755e-05,,CAT EN-RHS RHS300x100x14.2 20110705
RHS300x150x12.5,82.1,0.3,0.15,0.0125,,0.010499999999999999,0.00011687999999999999,0.0007790000000000001,0.000986,0.106,3.858e-05,0.000514,0.0006000000000000001,0.060700000000000004,9.444999999999999e-05,,CAT EN-RHS RHS300x150x12.5 20110705
RHS300x250x10,82.4,0.3,0.25,0.01,,0.010499999999999999,0.00013923,0.000928,0.001101,0.115,0.00010496,0.00084,0.0009710000000000001,0.1,0.0001862,,CAT EN-RHS RHS300x250x10 20110705
SHS300x300x10,90.2,0.3,0.3,0.01,,0.0115,0.00016026,0.0010680000000000002,0.0012460000000000001,0.11800000000000001,0.00016026,0.0010680000000000002,0.0012460000000000001,0.11800000000000001,0.00024807,,CAT EN-SHS SHS300x300x10 20110705
RHS300x100x16,90.3,0.3,0.1,0.016,,0.0115,0.00010931,0.000729,0.000986,0.0975,1.719e-05,0.000344,0.00042500000000000003,0.038700000000000005,5.138e-05,,CAT EN-RHS RHS300x100x16 20110705
RHS300x200x12.5,91.9,0.3,0.2,0.0125,,0.0117,0.0001427,0.000952,0.001165,0.11,7.537e-05,0.000754,0.0008770000000000001,0.0802,0.0001568,,CAT EN-RHS RHS300x200x12.5 20100728
RHS300x150x14.2,92.3,0.3,0.15,0.014199999999999999,,0.0118,0.0001293,0.000862,0.0010990000000000002,0.105,4.2329999999999996e-05,0.000564,0.000666,0.06,0.00010459,,CAT EN-RHS RHS300x150x14.2 20110705
RHS300x250x12.5,102,0.3,0.25,0.0125,,0.013,0.00016857,0.001124,0.001345,0.114,0.0001268,0.0010140000000000001,0.001185,0.0989,0.00022710999999999999,,CAT EN-RHS RHS300x250x12.5 20110705
RHS300x150x16,103,0.3,0.15,0.016,,0.013099999999999999,0.00014161,0.0009440000000000001,0.001213,0.10400000000000001,4.595e-05,0.000613,0.000732,0.0592,0.00011464,,CAT EN-RHS RHS300x150x16 20110705
RHS300x200x14.2,103,0.3,0.2,0.014199999999999999,,0.0132,0.0001583,0.0010550000000000002,0.001302,0.11,8.328e-05,0.0008330000000000001,0.000978,0.0795,0.0001746,,CAT EN-RHS RHS300x200x14.2 20100728
SHS300x300x12.5,112,0.3,0.3,0.0125,,0.014199999999999999,0.0001944,0.001296,0.001525,0.117,0.0001944,0.001296,0.001525,0.117,0.0003033,,CAT EN-SHS SHS300x300x12.5 20100728
RHS300x200x16,115,0.3,0.2,0.016,,0.0147,0.0001739,0.001159,0.001441,0.109,9.109e-05,0.000911,0.00108,0.0787,0.00019252,,CAT EN-RHS RHS300x200x16 20110705
RHS300x250x14.2,115,0.3,0.25,0.014199999999999999,,0.0146,0.00018734,0.0012490000000000001,0.001505,0.113,0.0001407,0.001126,0.001325,0.0982,0.00025365,,CAT EN-RHS RHS300x250x14.2 20110705
SHS300x300x14.2,126,0.3,0.3,0.014199999999999999,,0.016,0.0002164,0.0014420000000000001,0.001708,0.116,0.0002164,0.0014420000000000001,0.001708,0.116,0.0003394,,CAT EN-SHS SHS300x300x14.2 20100728
RHS300x250x16,128,0.3,0.25,0.016,,0.0163,0.0002062,0.0013750000000000001,0.0016680000000000002,0.112,0.0001546,0.001237,0.001467,0.09740000000000001,0.00028063999999999997,,CAT EN-RHS RHS300x250x16 20110705
SHS300x300x16,141,0.3,0.3,0.016,,0.0179,0.0002385,0.00159,0.0018950000000000002,0.115,0.0002385,0.00159,0.0018950000000000002,0.115,0.00037621999999999997,,CAT EN-SHS SHS300x300x16 20110705
RHS340x100x10,65.1,0.34,0.1,0.01,,0.008289999999999999,0.00010585,0.0006230000000000001,0.0008230000000000001,0.113,1.438e-05,0.000288,0.00033200000000000005,0.041600000000000005,4.299e-05,,CAT EN-RHS RHS340x100x10 20110705
RHS350x150x5,38.3,0.35000000000000003,0.15,0.005,,0.00487,7.655e-05,0.00043700000000000005,0.0005430000000000001,0.125,2.0529999999999998e-05,0.000274,0.000301,0.06490000000000001,5.161e-05,,CAT EN-RHS RHS350x150x5 20110705
RHS350x150x6.3,47.9,0.35000000000000003,0.15,0.0063,,0.0060999999999999995,9.481e-05,0.0005420000000000001,0.0006760000000000001,0.125,2.525e-05,0.000337,0.000373,0.0643,6.389e-05,,CAT EN-RHS RHS350x150x6.3 20110705
RHS350x150x7.1,53.7,0.35000000000000003,0.15,0.007100000000000001,,0.00684,0.00010572,0.000604,0.000756,0.124,2.803e-05,0.00037400000000000004,0.00041600000000000003,0.064,7.122e-05,,CAT EN-RHS RHS350x150x7.1 20110705
RHS350x250x6.3,57.8,0.35000000000000003,0.25,0.0063,,0.007359999999999999,0.000132,0.000754,0.0008920000000000001,0.134,7.884999999999999e-05,0.000631,0.000709,0.10400000000000001,0.00015219999999999999,,CAT EN-RHS RHS350x250x6.3 20100728
RHS350x150x8,60.3,0.35000000000000003,0.15,0.008,,0.007679999999999999,0.0001177,0.0006730000000000001,0.000844,0.124,3.105e-05,0.00041400000000000003,0.000464,0.0636,7.926e-05,,CAT EN-RHS RHS350x150x8 20110705
RHS350x250x7.1,64.9,0.35000000000000003,0.25,0.007100000000000001,,0.00826,0.00014747,0.000843,0.000999,0.134,8.796e-05,0.0007040000000000001,0.000794,0.10300000000000001,0.00017024,,CAT EN-RHS RHS350x250x7.1 20110705
RHS350x150x8.8,66,0.35000000000000003,0.15,0.0088,,0.008409999999999999,0.00012808,0.000732,0.0009220000000000001,0.123,3.3639999999999996e-05,0.000449,0.0005060000000000002,0.0633,8.622e-05,,CAT EN-RHS RHS350x150x8.8 20110705
RHS350x250x8,72.8,0.35000000000000003,0.25,0.008,,0.00928,0.00016449,0.0009400000000000001,0.001118,0.133,9.798e-05,0.0007840000000000001,0.000888,0.10300000000000001,0.00019027,,CAT EN-RHS RHS350x250x8 20110705
RHS350x150x10,74.5,0.35000000000000003,0.15,0.01,,0.00949,0.00014319999999999998,0.000818,0.0010350000000000001,0.123,3.7369999999999996e-05,0.000498,0.000566,0.0627,9.633e-05,,CAT EN-RHS RHS350x150x10 20110705
RHS350x250x8.8,79.8,0.35000000000000003,0.25,0.0088,,0.010199999999999999,0.00017931999999999998,0.001025,0.001222,0.133,0.00010668,0.000853,0.00097,0.10200000000000001,0.00020778,,CAT EN-RHS RHS350x250x8.8 20110705
SHS350x350x8,85.4,0.35000000000000003,0.35000000000000003,0.008,,0.0109,0.00021129,0.0012070000000000002,0.001392,0.139,0.00021129,0.0012070000000000002,0.001392,0.139,0.00032384,,CAT EN-SHS SHS350x350x8 20110705
RHS350x250x10,90.2,0.35000000000000003,0.25,0.01,,0.0115,0.00020102,0.001149,0.0013750000000000001,0.132,0.00011937,0.000955,0.0010910000000000002,0.10200000000000001,0.00023354,,CAT EN-RHS RHS350x250x10 20110705
RHS350x150x12.5,91.9,0.35000000000000003,0.15,0.0125,,0.0117,0.00017297,0.0009880000000000002,0.001263,0.122,4.45e-05,0.000593,0.0006860000000000001,0.061700000000000005,0.00011619,,CAT EN-RHS RHS350x150x12.5 20110705
SHS350x350x8.8,93.6,0.35000000000000003,0.35000000000000003,0.0088,,0.011899999999999999,0.00023055,0.001317,0.0015220000000000001,0.139,0.00023055,0.001317,0.0015220000000000001,0.139,0.00035412999999999997,,CAT EN-SHS SHS350x350x8.8 20110705
RHS350x150x14.2,103,0.35000000000000003,0.15,0.014199999999999999,,0.0132,0.00019189,0.001097,0.0014110000000000001,0.121,4.8899999999999996e-05,0.000652,0.000763,0.06090000000000002,0.00012874999999999999,,CAT EN-RHS RHS350x150x14.2 20110705
SHS350x350x10,106,0.35000000000000003,0.35000000000000003,0.01,,0.0135,0.00025884,0.001479,0.0017150000000000002,0.139,0.00025884,0.001479,0.0017150000000000002,0.139,0.00039886,,CAT EN-SHS SHS350x350x10 20110705
RHS350x250x12.5,112,0.35000000000000003,0.25,0.0125,,0.014199999999999999,0.00024419999999999997,0.0013950000000000002,0.001685,0.131,0.00014439999999999999,0.0011560000000000001,0.0013340000000000001,0.101,0.0002853,,CAT EN-RHS RHS350x250x12.5 20100728
RHS350x150x16,115,0.35000000000000003,0.15,0.016,,0.0147,0.00021079,0.0012050000000000001,0.001561,0.12,5.317e-05,0.000709,0.00084,0.0601,0.00014124,,CAT EN-RHS RHS350x150x16 20110705
RHS350x250x14.2,126,0.35000000000000003,0.25,0.014199999999999999,,0.016,0.000272,0.001554,0.0018870000000000002,0.13,0.0001605,0.001284,0.001492,0.1,0.0003189,,CAT EN-RHS RHS350x250x14.2 20100728
SHS350x350x12.5,131,0.35000000000000003,0.35000000000000003,0.0125,,0.0167,0.00031539999999999997,0.0018020000000000002,0.002107,0.137,0.00031539999999999997,0.0018020000000000002,0.002107,0.137,0.0004893,,CAT EN-SHS SHS350x350x12.5 20100728
RHS350x250x16,141,0.35000000000000003,0.25,0.016,,0.0179,0.00030010999999999997,0.0017150000000000002,0.002095,0.129,0.00017654,0.001412,0.001655,0.0993,0.00035325,,CAT EN-RHS RHS350x250x16 20110705
SHS350x350x14.2,148,0.35000000000000003,0.35000000000000003,0.014199999999999999,,0.0189,0.0003521,0.0020120000000000003,0.002364,0.137,0.0003521,0.0020120000000000003,0.002364,0.137,0.0005488,,CAT EN-SHS SHS350x350x14.2 20100728
SHS350x350x16,166,0.35000000000000003,0.35000000000000003,0.016,,0.0211,0.00038941999999999997,0.002225,0.00263,0.136,0.00038941999999999997,0.002225,0.00263,0.136,0.0006099,,CAT EN-SHS SHS350x350x16 20110705
SHS350x350x19,190,0.35000000000000003,0.35000000000000003,0.019,,0.0242,0.00043358,0.002478,0.002967,0.134,0.00043358,0.002478,0.002967,0.134,0.00070931,,CAT EN-SHS SHS350x350x19 20110705
SHS350x350x22,217,0.35000000000000003,0.35000000000000003,0.022,,0.0276,0.00043855,0.0027630000000000003,0.003343,0.132,0.00043855,0.0027630000000000003,0.003343,0.132,0.00080178,,CAT EN-SHS SHS350x350x22 20110705
SHS350x350x25,242,0.35000000000000003,0.35000000000000003,0.025,,0.030899999999999997,0.0005289300000000002,0.0030220000000000004,0.0036950000000000004,0.131,0.0005289300000000002,0.0030220000000000004,0.0036950000000000004,0.131,0.00088883,,CAT EN-SHS SHS350x350x25 20110705
RHS400x120x6.3,49.9,0.4,0.12,0.0063,,0.00635,0.00011789999999999999,0.00059,0.0007620000000000001,0.136,1.744e-05,0.000291,0.00032,0.052400000000000016,5.039e-05,,CAT EN-RHS RHS400x120x6.3 20110705
RHS400x150x6.3,52.8,0.4,0.15,0.0063,,0.00673,0.00013255,0.0006630000000000001,0.000836,0.14,2.851e-05,0.00038,0.000418,0.0651,7.595e-05,,CAT EN-RHS RHS400x150x6.3 20110705
RHS400x120x7.1,56,0.4,0.12,0.007100000000000001,,0.00713,0.0001315,0.0006580000000000001,0.000852,0.136,1.9319999999999998e-05,0.000322,0.000357,0.0521,5.603e-05,,CAT EN-RHS RHS400x120x7.1 20110705
RHS400x200x6.3,57.8,0.4,0.2,0.0063,,0.007359999999999999,0.00015696,0.000785,0.00096,0.146,5.376e-05,0.0005380000000000001,0.000594,0.0855,0.00012612,,CAT EN-RHS RHS400x200x6.3 20110705
RHS400x150x7.1,59.3,0.4,0.15,0.007100000000000001,,0.007549999999999999,0.00014794,0.0007400000000000001,0.0009360000000000001,0.14,3.166e-05,0.000422,0.000467,0.0647,8.467e-05,,CAT EN-RHS RHS400x150x7.1 20110705
RHS400x120x8,62.8,0.4,0.12,0.008,,0.008,0.00014644,0.000732,0.000952,0.135,2.134e-05,0.00035600000000000003,0.000397,0.0517,6.218e-05,,CAT EN-RHS RHS400x120x8 20110705
RHS400x200x7.1,64.9,0.4,0.2,0.007100000000000001,,0.00826,0.00017535,0.0008770000000000001,0.001075,0.146,5.989e-05,0.000599,0.000665,0.0851,0.00014096,,CAT EN-RHS RHS400x200x7.1 20110705
RHS400x150x8,66.5,0.4,0.15,0.008,,0.00848,0.00016488,0.0008240000000000001,0.001046,0.139,3.509e-05,0.00046800000000000005,0.000521,0.0643,9.423999999999999e-05,,CAT EN-RHS RHS400x150x8 20110705
RHS400x120x8.8,68.8,0.4,0.12,0.0088,,0.00876,0.0001594,0.0007970000000000001,0.0010400000000000001,0.135,2.306e-05,0.000384,0.00043200000000000004,0.0513,6.746e-05,,CAT EN-RHS RHS400x120x8.8 20110705
RHS400x200x8,72.8,0.4,0.2,0.008,,0.00928,0.00019562,0.000978,0.001203,0.145,6.66e-05,0.000666,0.0007430000000000001,0.08470000000000001,0.00015735,,CAT EN-RHS RHS400x200x8 20110705
RHS400x150x8.8,72.9,0.4,0.15,0.0088,,0.00929,0.00017961,0.000898,0.0011430000000000001,0.139,3.804e-05,0.000507,0.000568,0.064,0.00010254,,CAT EN-RHS RHS400x150x8.8 20110705
RHS400x120x10,77.7,0.4,0.12,0.01,,0.00989,0.00017829,0.0008910000000000001,0.001168,0.134,2.5509999999999998e-05,0.00042500000000000003,0.00048300000000000003,0.0508,7.509e-05,,CAT EN-RHS RHS400x120x10 20110705
RHS400x200x8.8,79.8,0.4,0.2,0.0088,,0.010199999999999999,0.00021328,0.001066,0.001315,0.145,7.240999999999999e-05,0.000724,0.0008110000000000001,0.0844,0.00017164,,CAT EN-RHS RHS400x200x8.8 20110705
RHS400x150x10,82.4,0.4,0.15,0.01,,0.010499999999999999,0.00020111,0.0010060000000000002,0.0012850000000000001,0.138,4.227e-05,0.000564,0.0006360000000000001,0.0635,0.0001146,,CAT EN-RHS RHS400x150x10 20110705
RHS400x300x8,85.4,0.4,0.3,0.008,,0.0109,0.00025709,0.0012850000000000001,0.0015170000000000001,0.154,0.0001654,0.001103,0.001247,0.123,0.00031014,,CAT EN-RHS RHS400x300x8 20110705
RHS400x200x10,90.2,0.4,0.2,0.01,,0.0115,0.00023914,0.001196,0.0014800000000000002,0.14400000000000002,8.083999999999999e-05,0.000808,0.000911,0.0839,0.00019259,,CAT EN-RHS RHS400x200x10 20110705
RHS400x300x8.8,93.6,0.4,0.3,0.0088,,0.011899999999999999,0.00028063,0.0014030000000000002,0.001659,0.153,0.00018037,0.0012020000000000002,0.001363,0.123,0.00033908,,CAT EN-RHS RHS400x300x8.8 20110705
RHS400x120x12.5,95.8,0.4,0.12,0.0125,,0.012199999999999999,0.00021552,0.001078,0.0014260000000000002,0.133,3.0129999999999998e-05,0.000502,0.0005830000000000001,0.0497,8.98e-05,,CAT EN-RHS RHS400x120x12.5 20110705
SHS400x400x8,97.9,0.4,0.4,0.008,,0.012499999999999999,0.00031857,0.001593,0.00183,0.16,0.00031857,0.001593,0.00183,0.16,0.00048695,,CAT EN-SHS SHS400x400x8 20110705
RHS400x150x12.5,102,0.4,0.15,0.0125,,0.013,0.00024369,0.0012180000000000001,0.0015710000000000001,0.137,5.0429999999999997e-05,0.0006720000000000001,0.000772,0.0624,0.00013831,,CAT EN-RHS RHS400x150x12.5 20110705
RHS400x300x10,106,0.4,0.3,0.01,,0.0135,0.00031521,0.0015760000000000001,0.0018700000000000001,0.153,0.00020233,0.0013490000000000002,0.001536,0.122,0.0003818,,CAT EN-RHS RHS400x300x10 20110705
SHS400x400x8.8,107,0.4,0.4,0.0088,,0.013699999999999999,0.00034798,0.00174,0.002004,0.159,0.00034798,0.00174,0.002004,0.159,0.0005329,,CAT EN-SHS SHS400x400x8.8 20110705
RHS400x120x14.2,108,0.4,0.12,0.014199999999999999,,0.013699999999999999,0.00023923,0.001196,0.001593,0.132,3.2919999999999997e-05,0.000549,0.0006460000000000001,0.0489,9.893e-05,,CAT EN-RHS RHS400x120x14.2 20110705
RHS400x200x12.5,112,0.4,0.2,0.0125,,0.014199999999999999,0.0002906,0.001453,0.0018130000000000002,0.14300000000000002,9.737999999999999e-05,0.000974,0.001111,0.0828,0.0002344,,CAT EN-RHS RHS400x200x12.5 20100728
RHS400x150x14.2,115,0.4,0.15,0.014199999999999999,,0.0146,0.00027095,0.001355,0.001758,0.136,5.5469999999999996e-05,0.0007400000000000001,0.0008590000000000001,0.0616,0.00015333,,CAT EN-RHS RHS400x150x14.2 20110705
RHS400x120x16,120,0.4,0.12,0.016,,0.0153,0.00026294999999999997,0.001315,0.0017640000000000002,0.131,3.558e-05,0.000593,0.000709,0.04820000000000001,0.00010783,,CAT EN-RHS RHS400x120x16 20110705
SHS400x400x10,122,0.4,0.4,0.01,,0.0155,0.00039128,0.0019560000000000003,0.0022600000000000003,0.159,0.00039128,0.0019560000000000003,0.0022600000000000003,0.159,0.00060092,,CAT EN-SHS SHS400x400x10 20110705
RHS400x200x14.2,126,0.4,0.2,0.014199999999999999,,0.016,0.0003238,0.001619,0.002032,0.14200000000000002,0.00010779999999999999,0.001078,0.001242,0.0821,0.0002614,,CAT EN-RHS RHS400x200x14.2 20100728
RHS400x150x16,128,0.4,0.15,0.016,,0.0163,0.00029836,0.001492,0.001948,0.135,6.038e-05,0.000805,0.000947,0.06090000000000002,0.00016829,,CAT EN-RHS RHS400x150x16 20110705
RHS400x300x12.5,131,0.4,0.3,0.0125,,0.0167,0.00038451,0.001923,0.002298,0.152,0.00024611,0.001641,0.001884,0.121,0.0004681,,CAT EN-RHS RHS400x300x12.5 20110705
RHS400x200x16,141,0.4,0.2,0.016,,0.0179,0.00035737999999999997,0.0017870000000000002,0.002256,0.14100000000000001,0.00011823999999999999,0.001182,0.001374,0.0813,0.00028871,,CAT EN-RHS RHS400x200x16 20110705
RHS400x300x14.2,148,0.4,0.3,0.014199999999999999,,0.0189,0.00042954,0.002148,0.002579,0.151,0.00027441,0.0018290000000000001,0.0021130000000000003,0.121,0.00052472,,CAT EN-RHS RHS400x300x14.2 20110705
SHS400x400x12.5,151,0.4,0.4,0.0125,,0.0192,0.0004784,0.002392,0.002782,0.158,0.0004784,0.002392,0.002782,0.158,0.0007391,,CAT EN-SHS SHS400x400x12.5 20100728
RHS400x300x16,166,0.4,0.3,0.016,,0.0211,0.00047541,0.002377,0.00287,0.15,0.00030309,0.0020210000000000002,0.002349,0.12,0.00058286,,CAT EN-RHS RHS400x300x16 20110705
SHS400x400x14.2,170,0.4,0.4,0.014199999999999999,,0.0217,0.0005352999999999998,0.002676,0.003127,0.157,0.0005352999999999998,0.002676,0.003127,0.157,0.0008303,,CAT EN-SHS SHS400x400x14.2 20100728
SHS400x400x16,191,0.4,0.4,0.016,,0.0243,0.00059344,0.002967,0.003484,0.156,0.00059344,0.002967,0.003484,0.156,0.00092442,,CAT EN-SHS SHS400x400x16 20110705
SHS400x400x20,235,0.4,0.4,0.02,,0.03,0.00071535,0.0035770000000000003,0.004247,0.154,0.00071535,0.0035770000000000003,0.004247,0.154,0.00112489,,CAT EN-SHS SHS400x400x20 20110705
SHS400x400x22,251,0.4,0.4,0.022,,0.032,0.00074707,0.003735,0.004476,0.153,0.00074707,0.003735,0.004476,0.153,0.00122354,,CAT EN-SHS SHS400x400x22 20110705
SHS400x400x25,282,0.4,0.4,0.025,,0.0359,0.00082151,0.0041080000000000005,0.004967,0.151,0.00082151,0.0041080000000000005,0.004967,0.151,0.00136141,,CAT EN-SHS SHS400x400x25 20110705
SHS400x400x28,311,0.4,0.4,0.028,,0.039599999999999996,0.00088996,0.00445,0.00543,0.15,0.00088996,0.00445,0.00543,0.15,0.0014922,,CAT EN-SHS SHS400x400x28 20110705
SHS400x400x32,349,0.4,0.4,0.032,,0.0445,0.00097222,0.004861,0.006005000000000001,0.148,0.00097222,0.004861,0.006005000000000001,0.148,0.00165552,,CAT EN-SHS SHS400x400x32 20110705
SHS400x400x36,385,0.4,0.4,0.036000000000000004,,0.0491,0.00104458,0.005223,0.006533000000000001,0.146,0.00104458,0.005223,0.006533000000000001,0.146,0.0018061,,CAT EN-SHS SHS400x400x36 20110705
SHS400x400x40,420,0.4,0.4,0.04,,0.0535,0.00110747,0.005537,0.007015,0.14400000000000002,0.00110747,0.005537,0.007015,0.14400000000000002,0.00194383,,CAT EN-SHS SHS400x400x40 20110705
RHS450x250x8,85.4,0.45,0.25,0.008,,0.0109,0.00030082,0.001337,0.0016220000000000002,0.166,0.00012142,0.0009710000000000001,0.0010810000000000001,0.106,0.00027083,,CAT EN-RHS RHS450x250x8 20110705
RHS450x250x8.0,85.4,0.45,0.25,0.008,,0.0109,0.0003008,0.001337,0.0016220000000000002,0.166,0.0001214,0.0009710000000000001,0.0010810000000000001,0.106,0.00027079999999999997,,CAT EN-RHS RHS450x250x8.0 20100728
RHS450x250x8.8,93.6,0.45,0.25,0.0088,,0.011899999999999999,0.0003284,0.0014600000000000001,0.0017740000000000002,0.166,0.00013229,0.0010580000000000001,0.001182,0.105,0.0002959,,CAT EN-RHS RHS450x250x8.8 20110705
RHS450x250x10,106,0.45,0.25,0.01,,0.0135,0.00036895,0.0016400000000000002,0.002,0.165,0.00014819,0.001185,0.0013310000000000002,0.105,0.00033284,,CAT EN-RHS RHS450x250x10 20110705
RHS450x250x10.0,106,0.45,0.25,0.01,,0.0135,0.00036899999999999997,0.0016400000000000002,0.002,0.165,0.0001482,0.001185,0.0013310000000000002,0.105,0.0003328,,CAT EN-RHS RHS450x250x10.0 20100728
RHS450x250x12.5,131,0.45,0.25,0.0125,,0.0167,0.0004503,0.002001,0.002458,0.164,0.0001797,0.001438,0.001631,0.10400000000000001,0.0004072,,CAT EN-RHS RHS450x250x12.5 20100728
RHS450x250x14.2,148,0.45,0.25,0.014199999999999999,,0.0189,0.0005032,0.002236,0.002759,0.163,0.00019999999999999998,0.0016,0.001827,0.10300000000000001,0.00045579999999999997,,CAT EN-RHS RHS450x250x14.2 20100728
SHS450x450x12,162,0.45,0.45,0.012,,0.0207,0.00065433,0.002908,0.0033710000000000003,0.178,0.00065433,0.002908,0.0033710000000000003,0.178,0.0010244499999999999,,CAT EN-SHS SHS450x450x12 20110705
