nom,masse_kg_m,h_m,b_m,tw_m,tf_m,r_m,aire_m2,Iyy_m4,Izz_m4,iy_m,iz_m,Wel_y_m3,Wel_z_m3,Wpl_y_m3,Wpl_z_m3,J_m4,Iw_m6,obsolete,date,profil_gsa
RHS260x140x7.1,42.6,0.26,0.14,0.0071,,,0.00542,4.842e-05,1.839e-05,0.0945,0.0582,0.000372,0.000263,0.000459,0.000298,4.234e-05,,,20110705,CAT EN-RHS RHS260x140x7.1 20110705
RHS300x100x7.1,42.6,0.3,0.1,0.0071,,,0.00542,5.683e-05,9.81e-06,0.102,0.0425,0.000379,0.000196,0.00049,0.000221,2.775e-05,,,20110705,CAT EN-RHS RHS300x100x7.1 20110705
RHS150x100x12.5,42.8,0.15,0.1,0.0125,,,0.00546,1.488e-05,7.63e-06,0.0522,0.0374,0.000198,0.0001526,0.000256,0.00019,1.679e-05,,False,20100728,CAT EN-RHS RHS150x100x12.5 20100728
RHS250x200x6.3,42.9,0.25,0.2,0.0063,,,0.00547,5.078e-05,3.602e-05,0.0964,0.0812,0.000406,0.00036,0.000479,0.000411,6.512e-05,,,20110705,CAT EN-RHS RHS250x200x6.3 20110705
RHS200x100x10,43.1,0.2,0.1,0.01,,,0.00549,2.664e-05,8.69e-06,0.0696,0.0398,0.000266,0.000174,0.000341,0.000206,2.156e-05,,,20110705,CAT EN-RHS RHS200x100x10 20110705
RHS220x120x8.8,43.9,0.22,0.12,0.0088,,,0.00559,3.467e-05,1.324e-05,0.0787,0.0487,0.000315,0.000221,0.000394,0.000256,3.089e-05,,,20110705,CAT EN-RHS RHS220x120x8.8 20110705
RHS200x150x8.8,45.3,0.2,0.15,0.0088,,,0.00577,3.217e-05,2.047e-05,0.0747,0.0596,0.000322,0.000273,0.00039,0.000319,3.956e-05,,,20110705,CAT EN-RHS RHS200x150x8.8 20110705
RHS250x100x8.8,45.3,0.25,0.1,0.0088,,,0.00577,4.266e-05,9.77e-06,0.086,0.0412,0.000341,0.000195,0.000439,0.000226,2.627e-05,,,20110705,CAT EN-RHS RHS250x100x8.8 20110705
RHS200x120x10,46.3,0.2,0.12,0.01,,,0.00589,3.026e-05,1.337e-05,0.0717,0.0476,0.000303,0.000223,0.000379,0.000263,3.001e-05,,,20110705,CAT EN-RHS RHS200x120x10 20110705
RHS200x120x10.0,46.3,0.2,0.12,0.01,,,0.00589,3.026e-05,1.337e-05,0.0717,0.0476,0.000303,0.000223,0.000379,0.000263,3.001e-05,,False,20100728,CAT EN-RHS RHS200x120x10.0 20100728
RHS260x180x7.1,47.0,0.26,0.18,0.0071,,,0.00599,5.75e-05,3.254e-05,0.098,0.0737,0.000442,0.000362,0.000531,0.000412,6.482e-05,,,20110705,CAT EN-RHS RHS260x180x7.1 20110705
RHS250x150x8.0,47.7,0.25,0.15,0.008,,,0.00608,5.111e-05,2.298e-05,0.0917,0.0615,0.000409,0.000306,0.000501,0.00035,5.021e-05,,False,20100728,CAT EN-RHS RHS250x150x8.0 20100728
RHS260x140x8,47.7,0.26,0.14,0.008,,,0.00608,5.373e-05,2.032e-05,0.094,0.0578,0.000413,0.00029,0.000511,0.000331,4.704e-05,,,20110705,CAT EN-RHS RHS260x140x8 20110705
RHS300x100x8,47.7,0.3,0.1,0.008,,,0.00608,6.305e-05,1.078e-05,0.102,0.0421,0.00042,0.000216,0.000546,0.000245,3.069e-05,,,20110705,CAT EN-RHS RHS300x100x8 20110705
RHS300x200x6.3,47.9,0.3,0.2,0.0063,,,0.0061,7.829e-05,4.193e-05,0.113,0.0829,0.000522,0.000419,0.000624,0.000472,8.476e-05,,False,20100728,CAT EN-RHS RHS300x200x6.3 20100728
RHS350x150x6.3,47.9,0.35,0.15,0.0063,,,0.0061,9.481e-05,2.525e-05,0.125,0.0643,0.000542,0.000337,0.000676,0.000373,6.389e-05,,,20110705,CAT EN-RHS RHS350x150x6.3 20110705
RHS250x200x7.1,48.2,0.25,0.2,0.0071,,,0.00613,5.654e-05,4.006e-05,0.096,0.0808,0.000452,0.000401,0.000535,0.000459,7.27e-05,,,20110705,CAT EN-RHS RHS250x200x7.1 20110705
RHS180x100x12.5,48.7,0.18,0.1,0.0125,,,0.00621,2.385e-05,9.08e-06,0.062,0.0382,0.000265,0.000182,0.000344,0.000223,2.191e-05,,False,20100728,CAT EN-RHS RHS180x100x12.5 20100728
RHS220x120x10,49.4,0.22,0.12,0.01,,,0.00629,3.844e-05,1.459e-05,0.0782,0.0481,0.000349,0.000243,0.00044,0.000285,3.431e-05,,,20110705,CAT EN-RHS RHS220x120x10 20110705
RHS400x120x6.3,49.9,0.4,0.12,0.0063,,,0.00635,0.0001179,1.744e-05,0.136,0.0524,0.00059,0.000291,0.000762,0.00032,5.039e-05,,,20110705,CAT EN-RHS RHS400x120x6.3 20110705
RHS200x150x10,51.0,0.2,0.15,0.01,,,0.00649,3.568e-05,2.264e-05,0.0741,0.0591,0.000357,0.000302,0.000436,0.000356,4.409e-05,,,20110705,CAT EN-RHS RHS200x150x10 20110705
RHS250x100x10,51.0,0.25,0.1,0.01,,,0.00649,4.733e-05,1.072e-05,0.0854,0.0406,0.000379,0.000214,0.000491,0.000251,2.908e-05,,,20110705,CAT EN-RHS RHS250x100x10 20110705
RHS260x140x8.8,52.2,0.26,0.14,0.0088,,,0.00665,5.831e-05,2.197e-05,0.0937,0.0575,0.000449,0.000314,0.000557,0.00036,5.11e-05,,,20110705,CAT EN-RHS RHS260x140x8.8 20110705
RHS300x100x8.8,52.2,0.3,0.1,0.0088,,,0.00665,6.841e-05,1.16e-05,0.101,0.0418,0.000456,0.000232,0.000594,0.000266,3.319e-05,,,20110705,CAT EN-RHS RHS300x100x8.8 20110705
RHS200x100x12.5,52.7,0.2,0.1,0.0125,,,0.00671,3.136e-05,1.004e-05,0.0684,0.0387,0.000314,0.000201,0.000408,0.000245,2.541e-05,,False,20100728,CAT EN-RHS RHS200x100x12.5 20100728
RHS260x180x8,52.7,0.26,0.18,0.008,,,0.00672,6.39e-05,3.608e-05,0.0975,0.0733,0.000492,0.000401,0.000592,0.000459,7.221e-05,,,20110705,CAT EN-RHS RHS260x180x8 20110705
RHS260x180x8.0,52.7,0.26,0.18,0.008,,,0.00672,6.39e-05,3.608e-05,0.0975,0.0733,0.000492,0.000401,0.000592,0.000459,7.221e-05,,False,20100728,CAT EN-RHS RHS260x180x8.0 20100728
RHS300x250x6.3,52.8,0.3,0.25,0.0063,,,0.00673,9.188e-05,6.95e-05,0.117,0.102,0.000613,0.000556,0.000716,0.000633,0.00012155,,,20110705,CAT EN-RHS RHS300x250x6.3 20110705
RHS400x150x6.3,52.8,0.4,0.15,0.0063,,,0.00673,0.00013255,2.851e-05,0.14,0.0651,0.000663,0.00038,0.000836,0.000418,7.595e-05,,,20110705,CAT EN-RHS RHS400x150x6.3 20110705
RHS300x200x7.1,53.7,0.3,0.2,0.0071,,,0.00684,8.729e-05,4.667e-05,0.113,0.0826,0.000582,0.000467,0.000698,0.000528,9.469e-05,,,20110705,CAT EN-RHS RHS300x200x7.1 20110705
RHS350x150x7.1,53.7,0.35,0.15,0.0071,,,0.00684,0.00010572,2.803e-05,0.124,0.064,0.000604,0.000374,0.000756,0.000416,7.122e-05,,,20110705,CAT EN-RHS RHS350x150x7.1 20110705
RHS250x200x8,54.0,0.25,0.2,0.008,,,0.00688,6.283e-05,4.447e-05,0.0956,0.0804,0.000503,0.000445,0.000597,0.000512,8.104e-05,,,20110705,CAT EN-RHS RHS250x200x8 20110705
RHS300x150x8,54.0,0.3,0.15,0.008,,,0.00688,8.011e-05,2.702e-05,0.108,0.0627,0.000534,0.00036,0.000663,0.000407,6.454e-05,,,20110705,CAT EN-RHS RHS300x150x8 20110705
RHS400x120x7.1,56.0,0.4,0.12,0.0071,,,0.00713,0.0001315,1.932e-05,0.136,0.0521,0.000658,0.000322,0.000852,0.000357,5.603e-05,,,20110705,CAT EN-RHS RHS400x120x7.1 20110705
RHS200x120x12.5,56.6,0.2,0.12,0.0125,,,0.00721,3.576e-05,1.562e-05,0.0704,0.0466,0.000358,0.00026,0.000455,0.000314,3.569e-05,,False,20100728,CAT EN-RHS RHS200x120x12.5 20100728
RHS260x180x8.8,57.7,0.26,0.18,0.0088,,,0.00735,6.942e-05,3.912e-05,0.0972,0.073,0.000534,0.000435,0.000645,0.0005,7.863e-05,,,20110705,CAT EN-RHS RHS260x180x8.8 20110705
RHS350x250x6.3,57.8,0.35,0.25,0.0063,,,0.00736,0.000132,7.885e-05,0.134,0.104,0.000754,0.000631,0.000892,0.000709,0.0001522,,False,20100728,CAT EN-RHS RHS350x250x6.3 20100728
RHS400x200x6.3,57.8,0.4,0.2,0.0063,,,0.00736,0.00015696,5.376e-05,0.146,0.0855,0.000785,0.000538,0.00096,0.000594,0.00012612,,,20110705,CAT EN-RHS RHS400x200x6.3 20110705
RHS250x150x10.0,58.8,0.25,0.15,0.01,,,0.00749,6.174e-05,2.755e-05,0.0908,0.0606,0.000494,0.000367,0.000611,0.000426,6.09e-05,,False,20100728,CAT EN-RHS RHS250x150x10.0 20100728
RHS260x140x10,58.8,0.26,0.14,0.01,,,0.00749,6.49e-05,2.432e-05,0.0931,0.057,0.000499,0.000347,0.000624,0.000402,5.698e-05,,,20110705,CAT EN-RHS RHS260x140x10 20110705
RHS300x100x10,58.8,0.3,0.1,0.01,,,0.00749,7.613e-05,1.275e-05,0.101,0.0413,0.000508,0.000255,0.000666,0.000296,3.676e-05,,,20110705,CAT EN-RHS RHS300x100x10 20110705
RHS200x100x14.2,58.9,0.2,0.1,0.0142,,,0.0075,3.416e-05,1.08e-05,0.0675,0.038,0.000342,0.000216,0.00045,0.000268,2.77e-05,,,20110705,CAT EN-RHS RHS200x100x14.2 20110705
